frame_id,elapsed_page_h2d_ms,bw_page_h2d_MBps,elapsed_pin_h2d_ms,bw_pin_h2d_MBps,elapsed_kernels_ms,elapsed_page_d2h_ms,bw_page_d2h_MBps,elapsed_pin_d2h_ms,bw_pin_d2h_MBps
329,0.218,1010.219,0.149,1475.388,0.941,0.233,943.194,0.147,1494.332
330,0.220,997.886,0.150,1464.375,0.943,0.236,931.297,0.148,1482.075
331,0.224,982.888,0.150,1462.815,0.936,0.243,902.412,0.148,1487.211
332,0.241,912.486,0.148,1484.960,0.916,0.243,903.362,0.148,1487.211
333,0.255,862.078,0.149,1471.278,0.940,0.237,926.272,0.146,1507.454
334,0.250,879.976,0.148,1484.318,0.942,0.420,522.601,0.149,1476.657
335,0.246,891.979,0.148,1484.318,0.918,0.302,726.840,0.150,1460.637
336,0.220,1000.212,0.199,1102.514,1.009,0.330,665.806,0.152,1444.961
337,0.217,1013.050,0.152,1450.149,0.987,0.338,650.664,0.161,1362.933
338,0.259,846.874,0.149,1477.928,0.925,0.373,589.598,0.150,1469.075
339,0.218,1008.290,0.153,1433.797,0.983,0.302,727.225,0.147,1490.116
340,0.259,848.549,0.148,1481.755,0.984,0.282,780.545,0.146,1510.107
341,0.243,904.791,0.151,1450.762,0.957,0.383,573.064,0.148,1482.395
342,0.270,813.754,0.146,1502.178,0.924,0.280,783.663,0.148,1484.960
343,0.254,864.357,0.150,1461.570,0.980,0.313,700.945,0.148,1488.501
344,0.250,878.400,0.148,1480.478,0.957,0.254,865.665,0.147,1490.440
345,0.243,904.791,0.146,1503.164,1.016,0.385,571.062,0.148,1485.281
346,0.222,990.259,0.148,1484.639,0.934,0.239,920.313,0.148,1481.755
347,0.222,990.688,0.148,1481.436,0.932,0.236,929.910,0.145,1512.435
348,0.255,861.106,0.148,1484.639,0.925,0.235,933.069,0.147,1496.612
349,0.216,1016.650,0.150,1469.389,0.929,0.291,754.307,0.157,1401.317
350,0.238,922.291,0.151,1458.775,0.931,0.237,925.523,0.149,1474.121
351,0.258,850.651,0.148,1482.395,0.919,0.394,557.116,0.148,1481.755
352,0.219,1005.043,0.151,1456.300,0.934,0.244,900.047,0.149,1477.610
353,0.215,1019.670,0.149,1471.593,0.934,0.273,804.223,0.149,1471.593
354,0.219,1005.485,0.150,1465.625,0.985,0.264,832.701,0.148,1481.755
355,0.227,969.291,0.149,1470.018,0.920,0.266,824.799,0.147,1492.059
356,0.225,976.875,0.149,1471.909,0.908,0.263,836.556,0.148,1486.568
357,0.219,1003.868,0.148,1486.246,0.936,0.231,950.506,0.148,1483.677
358,0.252,870.494,0.150,1464.375,0.940,0.253,868.622,0.151,1454.141
359,0.224,980.642,0.149,1472.540,0.935,0.250,879.188,0.148,1480.797
360,0.214,1024.691,0.148,1483.356,0.938,0.242,909.705,0.148,1486.568
361,0.266,827.483,0.150,1461.570,0.917,0.248,886.109,0.150,1460.948
362,0.214,1025.609,0.149,1470.018,0.931,0.228,964.661,0.146,1505.471
363,0.220,999.193,0.149,1473.488,0.931,0.242,906.104,0.147,1499.226
364,0.240,917.117,0.151,1455.683,0.944,0.269,816.172,0.149,1470.333
365,0.221,992.836,0.148,1482.075,0.943,0.253,870.053,0.150,1469.075
366,0.290,756.884,0.149,1479.202,1.014,0.326,673.182,0.148,1488.501
367,0.253,869.392,0.151,1457.537,1.016,0.266,827.084,0.146,1503.164
368,0.225,977.988,0.151,1459.085,0.982,0.258,850.862,0.146,1500.209
369,0.261,843.131,0.146,1499.881,0.959,0.293,749.122,0.149,1475.388
370,0.252,870.935,0.149,1479.202,1.001,0.274,801.220,0.149,1476.975
371,0.219,1001.817,0.151,1451.989,1.015,0.487,450.732,0.154,1425.759
372,0.258,853.294,0.148,1486.246,0.933,0.249,883.259,0.149,1474.438
373,0.218,1008.290,0.209,1049.115,0.982,0.326,673.909,0.207,1063.577
374,0.210,1046.397,0.149,1476.022,0.973,0.233,942.288,0.149,1472.224
375,0.220,997.306,0.149,1476.022,0.986,0.294,747.573,0.150,1467.191
376,0.241,913.214,0.149,1473.488,1.011,0.394,557.976,0.146,1501.193
377,0.219,1001.671,0.148,1481.116,0.936,0.249,880.766,0.149,1479.521
378,0.217,1010.665,0.148,1480.158,0.915,0.233,943.843,0.148,1487.211
379,0.254,865.883,0.150,1465.313,0.936,0.219,1001.817,0.148,1483.356
380,0.228,963.713,0.148,1485.924,0.935,0.218,1009.921,0.149,1474.754
381,0.253,868.512,0.149,1479.521,0.919,0.274,802.250,0.149,1477.928
382,0.292,752.323,0.151,1458.775,0.919,0.404,543.662,0.150,1462.504
383,0.263,834.523,0.151,1454.449,0.922,0.329,667.164,0.147,1490.116
384,0.243,904.552,0.148,1483.677,0.994,0.294,746.110,0.148,1488.178
385,0.268,820.463,0.148,1483.677,0.984,0.302,728.382,0.146,1500.537
386,0.226,973.827,0.151,1452.911,1.012,0.328,670.421,0.145,1512.102
387,0.242,906.343,0.149,1478.247,0.951,0.291,755.552,0.148,1488.501
388,0.269,815.784,0.149,1476.022,0.946,0.259,846.770,0.150,1465.625
389,0.216,1018.158,0.149,1476.022,0.939,0.228,965.746,0.152,1448.314
390,0.220,998.757,0.149,1479.202,0.920,0.243,904.552,0.149,1471.593
391,0.220,997.596,0.148,1488.501,0.937,0.240,914.796,0.147,1497.918
392,0.234,938.553,0.151,1450.455,0.989,0.264,832.298,0.146,1500.537
393,0.218,1009.624,0.148,1483.677,0.931,0.245,896.638,0.150,1468.760
394,0.232,947.359,0.175,1254.605,0.944,0.311,705.699,0.148,1485.281
395,0.252,871.378,0.146,1504.152,0.937,0.272,808.674,0.150,1468.446
396,0.286,768.404,0.151,1454.757,0.960,0.268,819.973,0.150,1464.063
397,0.259,848.549,0.148,1481.755,0.981,0.267,822.625,0.154,1427.241
398,0.250,878.400,0.151,1455.066,0.984,0.236,932.942,0.149,1478.247
399,0.252,872.263,0.152,1448.008,1.022,0.277,792.436,0.146,1504.482
400,0.215,1023.012,0.148,1480.158,0.934,0.253,868.842,0.146,1506.462
401,0.238,922.911,0.149,1477.292,0.984,0.277,791.979,0.149,1476.339
402,0.233,943.065,0.148,1481.755,0.952,0.382,575.659,0.147,1497.918
403,0.255,862.728,0.148,1482.395,0.920,0.351,626.216,0.149,1474.754
404,0.269,816.949,0.151,1453.526,1.037,0.400,548.965,0.149,1474.121
405,0.275,797.961,0.149,1478.247,0.990,0.329,668.138,0.146,1502.835
406,0.270,813.561,0.146,1503.494,0.918,0.317,693.792,0.148,1489.469
407,0.273,805.827,0.148,1482.395,0.912,0.353,622.864,0.148,1483.677
408,0.220,1000.795,0.150,1467.505,0.934,0.371,591.987,0.149,1476.022
409,0.236,929.532,0.151,1458.465,0.939,0.250,877.614,0.149,1477.928
410,0.264,832.903,0.146,1502.507,0.926,0.290,756.968,0.146,1502.178
411,0.242,909.344,0.151,1455.683,0.913,0.314,699.730,0.151,1458.775
412,0.258,852.976,0.148,1486.889,0.917,0.248,887.024,0.146,1508.779
413,0.221,995.138,0.148,1481.116,0.935,0.288,764.128,0.149,1479.202
414,0.279,786.355,0.156,1406.484,0.914,0.425,517.481,0.149,1473.172
415,0.219,1001.233,0.148,1488.178,0.935,0.231,951.560,0.147,1494.332
416,0.265,827.782,0.148,1483.036,0.942,0.360,610.080,0.147,1490.763
417,0.242,908.261,0.152,1450.149,0.914,0.388,566.399,0.150,1468.446
418,0.261,840.962,0.151,1456.609,0.924,0.391,561.811,0.150,1464.375
419,0.234,937.912,0.150,1460.016,0.933,0.328,669.310,0.147,1491.735
420,0.252,870.383,0.148,1484.960,0.945,0.226,972.586,0.146,1500.537
421,0.267,823.612,0.151,1455.991,0.949,0.344,639.633,0.147,1496.612
422,0.276,795.005,0.148,1479.839,0.949,0.308,712.879,0.148,1487.211
423,0.229,959.404,0.151,1453.218,1.012,0.376,583.684,0.149,1471.909
424,0.261,841.168,0.156,1411.689,1.041,0.394,557.840,0.147,1490.116
425,0.268,821.052,0.150,1462.192,0.996,0.296,743.123,0.148,1486.568
426,0.230,954.072,0.148,1483.036,0.933,0.243,905.626,0.150,1467.191
427,0.236,930.414,0.231,952.220,0.918,0.251,874.819,0.150,1465.938
428,0.246,892.907,0.148,1483.677,0.979,0.245,896.521,0.148,1489.469
429,0.272,806.774,0.153,1433.498,0.983,0.304,721.873,0.148,1483.997
430,0.268,819.484,0.148,1484.318,0.920,0.373,589.345,0.148,1485.924
431,0.217,1011.558,0.148,1482.395,0.919,0.297,739.920,0.148,1484.960
432,0.234,937.144,0.151,1453.833,0.959,0.276,796.942,0.148,1480.797
433,0.286,768.920,0.151,1452.296,0.922,0.244,898.986,0.148,1481.436
434,0.262,837.168,0.152,1447.093,0.917,0.342,641.905,0.145,1511.436
435,0.280,785.007,0.149,1479.521,0.957,0.255,860.135,0.148,1482.075
436,0.262,839.523,0.146,1503.164,0.986,0.336,654.634,0.146,1501.521
437,0.286,768.146,0.151,1457.537,0.961,0.309,710.519,0.147,1492.383
438,0.223,983.169,0.148,1482.395,0.924,0.390,564.073,0.148,1488.824
439,0.252,872.706,0.148,1482.395,0.993,0.298,738.328,0.148,1487.856
440,0.216,1017.705,0.148,1488.501,0.957,0.347,632.329,0.145,1511.104
441,0.244,900.519,0.148,1480.797,0.931,0.335,656.386,0.152,1443.746
442,0.227,968.744,0.151,1455.683,1.037,0.433,507.311,0.151,1456.300
443,0.226,970.112,0.149,1478.247,0.946,0.281,782.235,0.150,1469.075
444,0.264,830.888,0.148,1479.839,1.012,0.253,868.842,0.147,1494.657
445,0.256,859.381,0.148,1483.356,0.995,0.342,643.228,0.147,1497.591
446,0.265,829.984,0.146,1501.521,0.993,0.241,910.670,0.146,1504.482
447,0.277,792.344,0.151,1455.066,0.943,0.222,991.117,0.147,1493.682
448,0.233,944.622,0.151,1451.068,0.946,0.405,542.417,0.155,1418.103
449,0.226,973.413,0.152,1449.231,0.981,0.390,564.119,0.152,1447.703
450,0.268,819.093,0.148,1484.318,0.986,0.367,598.906,0.152,1448.925
451,0.304,721.797,0.146,1502.507,0.982,0.325,675.300,0.145,1515.774
452,0.270,814.236,0.146,1505.141,0.942,0.350,627.131,0.149,1470.648
453,0.245,895.469,0.150,1462.192,0.968,0.239,919.697,0.147,1495.308
454,0.227,968.607,0.152,1449.843,0.939,0.266,825.196,0.149,1470.648
455,0.273,805.166,0.148,1482.075,0.945,0.339,647.290,0.147,1495.634
456,0.222,987.979,0.151,1451.375,0.985,0.243,903.600,0.149,1476.657
457,0.222,991.403,0.148,1484.960,0.919,0.257,854.674,0.149,1476.975
458,0.261,840.859,0.148,1479.839,0.947,0.361,608.728,0.185,1186.121
459,0.243,902.887,0.151,1456.300,0.918,0.342,641.905,0.161,1361.042
460,0.214,1024.538,0.148,1483.356,0.938,0.334,657.077,0.147,1490.440
461,0.287,764.894,0.150,1465.313,0.993,0.313,702.163,0.148,1481.436
462,0.276,795.005,0.151,1459.395,0.963,0.277,794.177,0.150,1462.504
463,0.268,821.052,0.149,1478.565,0.974,0.304,721.721,0.149,1470.018
464,0.294,747.736,0.148,1486.889,1.062,0.281,781.522,0.148,1487.533
465,0.261,842.820,0.151,1455.066,1.018,0.339,647.290,0.146,1509.111
466,0.261,841.065,0.149,1478.247,0.986,0.388,565.979,0.147,1494.657
467,0.217,1013.349,0.153,1437.700,0.916,0.369,595.943,0.254,866.320
468,0.222,989.403,0.151,1454.141,0.957,0.269,817.727,0.151,1457.846
469,0.259,848.863,0.150,1460.016,0.975,0.325,675.566,0.147,1494.332
470,0.266,825.097,0.150,1467.505,0.987,0.397,553.880,0.148,1486.246
471,0.222,991.689,0.150,1467.818,0.939,0.354,620.781,0.150,1468.132
472,0.275,797.776,0.146,1504.482,1.004,0.405,542.203,0.148,1488.824
473,0.240,913.700,0.150,1460.016,0.919,0.271,809.723,0.148,1483.677
474,0.231,950.638,0.148,1480.478,1.018,0.408,538.841,0.147,1491.411
475,0.227,969.701,0.151,1452.603,0.941,0.315,696.536,0.149,1479.202
476,0.235,934.720,0.151,1450.762,0.927,0.243,903.362,0.146,1503.494
477,0.225,975.072,0.150,1465.313,0.947,0.251,875.042,0.148,1481.436
478,0.223,984.015,0.151,1453.833,0.943,0.219,1005.043,0.148,1488.178
479,0.223,983.874,0.149,1476.339,0.936,0.225,975.072,0.146,1501.521
480,0.232,947.228,0.148,1487.533,0.953,0.224,979.104,0.148,1484.639
481,0.212,1034.572,0.149,1479.521,0.912,0.241,910.550,0.148,1485.281
482,0.227,967.788,0.149,1474.438,0.934,0.238,924.028,0.147,1493.032
483,0.218,1007.402,0.148,1483.036,0.941,0.265,827.882,0.150,1462.815
484,0.229,959.538,0.149,1476.975,0.940,0.301,731.096,0.148,1489.147
485,0.261,842.924,0.148,1483.356,0.984,0.332,661.699,0.146,1509.111
486,0.218,1007.255,0.147,1492.059,0.937,0.252,870.825,0.147,1489.793
487,0.256,857.556,0.148,1480.158,1.010,0.334,657.643,0.146,1507.124
488,0.218,1007.402,0.149,1472.540,0.913,0.271,809.628,0.150,1469.389
489,0.227,969.154,0.150,1464.688,0.983,0.306,718.549,0.149,1473.805
490,0.220,1000.066,0.149,1477.928,0.936,0.248,886.109,0.147,1494.983
491,0.232,948.143,0.151,1453.526,0.998,0.255,861.430,0.148,1486.246
492,0.228,963.848,0.151,1456.609,0.935,0.359,611.330,0.148,1483.997
493,0.281,782.235,0.151,1451.682,0.992,0.362,606.363,0.148,1485.924
494,0.272,809.151,0.148,1480.797,0.974,0.332,660.872,0.147,1492.708
495,0.221,993.986,0.148,1483.036,0.946,0.300,731.719,0.149,1473.488
496,0.281,783.127,0.148,1483.677,0.922,0.345,637.317,0.150,1468.446
497,0.228,961.823,0.149,1474.438,0.985,0.289,760.321,0.150,1461.881
498,0.232,948.274,0.149,1479.521,0.937,0.251,875.823,0.147,1494.007
499,0.265,827.683,0.152,1445.874,0.929,0.329,668.398,0.145,1511.769
500,0.259,848.339,0.151,1458.465,0.934,0.372,589.902,0.152,1442.836
501,0.238,924.402,0.151,1454.449,0.921,0.316,695.478,0.148,1488.178
502,0.248,886.223,0.149,1476.975,0.905,0.412,532.820,0.146,1503.823
503,0.228,965.475,0.153,1437.098,0.979,0.375,586.375,0.151,1459.085
504,0.248,886.795,0.151,1453.526,1.013,0.344,638.384,0.147,1490.440
505,0.231,952.616,0.149,1476.339,0.908,0.248,884.852,0.150,1461.259
506,0.220,1000.212,0.148,1481.116,0.919,0.314,699.944,0.158,1392.225
507,0.278,789.066,0.148,1484.318,0.987,0.360,610.677,0.149,1470.648
508,0.269,816.075,0.149,1475.705,0.922,0.274,800.566,0.146,1506.462
509,0.276,796.480,0.155,1413.432,1.043,0.225,978.267,0.148,1484.960
510,0.231,949.323,0.149,1476.022,0.983,0.252,871.156,0.148,1487.533
511,0.255,862.403,0.149,1478.883,0.944,0.284,773.336,0.146,1503.823
512,0.248,885.537,0.151,1459.395,0.923,0.315,697.527,0.150,1466.251
513,0.250,878.962,0.146,1500.537,0.927,0.272,806.585,0.148,1482.715
514,0.237,926.772,0.152,1443.442,0.932,0.311,706.716,0.148,1483.036
515,0.231,951.560,0.151,1459.085,0.916,0.324,678.772,0.147,1492.708
516,0.223,983.310,0.151,1458.775,0.914,0.291,754.390,0.150,1462.504
517,0.225,976.875,0.149,1474.754,0.939,0.314,700.373,0.149,1475.705
518,0.257,856.487,0.148,1483.997,0.916,0.485,453.261,0.150,1466.565
519,0.260,844.894,0.148,1483.677,1.009,0.267,824.106,0.151,1459.706
520,0.239,919.820,0.151,1455.066,0.928,0.247,890.938,0.147,1491.087
521,0.240,916.627,0.150,1461.881,0.934,0.254,865.665,0.150,1463.751
522,0.240,916.138,0.152,1448.619,0.968,0.237,926.022,0.149,1478.247
523,0.231,949.980,0.149,1477.610,0.938,0.313,701.733,0.149,1472.540
524,0.263,835.844,0.148,1484.639,0.928,0.307,714.958,0.148,1484.318
525,0.221,994.994,0.148,1484.960,0.938,0.241,910.670,0.149,1473.172
526,0.223,984.720,0.148,1480.797,0.940,0.222,991.403,0.149,1479.202
527,0.220,1000.503,0.149,1475.705,0.918,0.254,866.320,0.147,1493.032
528,0.219,1004.455,0.147,1489.793,0.956,0.238,922.415,0.148,1488.824
529,0.234,938.810,0.150,1463.751,0.917,0.250,877.502,0.147,1493.682
530,0.227,968.334,0.151,1454.141,0.948,0.232,946.706,0.146,1509.443
531,0.226,972.586,0.149,1476.022,0.921,0.270,814.526,0.148,1483.677
532,0.229,957.531,0.150,1463.751,0.915,0.271,809.437,0.146,1503.164
533,0.265,829.984,0.149,1471.278,0.989,0.438,501.860,0.146,1500.864
534,0.238,925.024,0.149,1474.438,0.957,0.241,911.517,0.148,1484.318
535,0.242,909.223,0.148,1480.478,0.918,0.271,810.201,0.148,1483.356
536,0.223,984.297,0.149,1479.202,0.918,0.343,641.126,0.151,1456.300
537,0.275,798.054,0.151,1457.846,0.914,0.347,634.080,0.151,1458.156
538,0.221,993.986,0.149,1476.022,0.933,0.260,845.622,0.158,1386.322
539,0.242,908.622,0.150,1460.016,0.916,0.294,748.388,0.148,1488.824
540,0.217,1010.962,0.148,1484.960,0.937,0.250,877.278,0.149,1479.202
541,0.239,919.327,0.152,1448.008,0.918,0.497,442.113,0.213,1031.464
542,0.258,851.917,0.152,1447.093,0.968,0.295,745.462,0.152,1445.874
543,0.228,965.339,0.149,1476.975,0.951,0.229,960.075,0.151,1457.537
544,0.233,943.065,0.150,1468.760,0.949,0.243,902.768,0.149,1478.883
545,0.234,939.838,0.151,1453.526,0.925,0.279,787.889,0.171,1283.210
546,0.233,944.492,0.149,1474.754,0.929,0.291,755.885,0.147,1497.591
547,0.241,910.550,0.151,1454.757,0.919,0.260,845.727,0.150,1465.000
548,0.184,1193.543,0.149,1470.648,0.917,0.253,869.942,0.151,1459.395
549,0.280,783.752,0.151,1452.911,0.942,0.343,641.006,0.149,1472.856
550,0.298,738.170,0.150,1462.192,0.947,0.236,932.056,0.148,1487.856
551,0.242,907.301,0.152,1449.843,0.953,0.320,686.646,0.148,1483.997
552,0.271,809.915,0.148,1481.755,0.951,0.251,875.823,0.147,1499.226
553,0.271,810.201,0.146,1503.164,0.988,0.238,921.301,0.149,1476.975
554,0.292,752.241,0.150,1466.251,0.957,0.261,842.924,0.148,1483.036
555,0.257,854.249,0.152,1448.925,0.913,0.295,744.009,0.150,1466.251
556,0.267,823.020,0.151,1455.066,0.942,0.250,880.202,0.147,1495.308
557,0.255,861.430,0.151,1456.609,0.973,0.295,745.867,0.146,1501.521
558,0.258,852.023,0.148,1483.036,0.933,0.382,575.948,0.147,1493.032
559,0.225,977.431,0.150,1466.878,0.916,0.281,782.502,0.148,1480.478
560,0.223,983.874,0.150,1461.570,0.924,0.254,864.031,0.150,1469.075
561,0.219,1004.896,0.150,1462.815,0.937,0.309,711.181,0.151,1457.227
562,0.241,911.154,0.148,1480.797,1.013,0.304,722.253,0.147,1494.332
563,0.274,800.940,0.149,1477.610,0.958,0.377,582.446,0.148,1485.281
564,0.234,937.400,0.148,1481.755,0.952,0.336,654.509,0.147,1492.383
565,0.272,809.056,0.148,1480.478,0.992,0.297,738.964,0.148,1488.178
566,0.263,834.320,0.146,1501.849,0.918,0.237,925.773,0.149,1474.754
567,0.223,983.310,0.149,1478.883,0.950,0.304,722.861,0.149,1475.705
568,0.220,998.467,0.149,1479.202,0.943,0.271,809.723,0.147,1492.383
569,0.239,918.589,0.152,1447.093,0.929,0.295,743.686,0.150,1466.878
570,0.219,1004.749,0.149,1470.018,0.936,0.283,775.783,0.148,1487.533
571,0.228,963.713,0.147,1491.735,0.937,0.312,703.602,0.150,1469.389
572,0.240,914.674,0.151,1453.833,0.950,0.298,736.112,0.172,1277.956
573,0.236,931.803,0.149,1477.610,0.942,0.234,937.784,0.150,1465.625
574,0.275,799.448,0.149,1476.975,0.981,0.327,672.128,0.148,1485.924
575,0.239,918.098,0.152,1445.874,0.957,0.352,623.770,0.149,1470.018
576,0.238,923.283,0.148,1482.075,0.928,0.314,699.089,0.148,1481.116
577,0.269,817.338,0.151,1452.603,0.931,0.343,640.886,0.148,1483.997
578,0.256,859.381,0.150,1467.818,0.922,0.259,847.501,0.151,1454.141
579,0.225,978.267,0.151,1456.609,0.919,0.233,943.583,0.150,1469.389
580,0.223,983.592,0.148,1481.116,1.311,0.442,497.389,0.155,1418.689
581,0.217,1012.304,0.162,1357.812,1.015,0.415,529.207,0.151,1456.300
582,0.253,868.842,0.148,1482.075,1.013,0.259,847.083,0.148,1486.889
583,0.254,863.596,0.147,1490.440,0.918,0.405,542.588,0.147,1491.735
584,0.266,825.791,0.146,1500.864,0.985,0.260,846.248,0.148,1484.318
585,0.267,823.316,0.153,1431.704,1.000,0.278,789.974,0.150,1468.760
586,0.256,858.629,0.148,1485.281,0.963,0.224,982.747,0.146,1502.835
587,0.264,832.298,0.150,1465.000,0.945,0.383,573.495,0.148,1488.178
588,0.217,1014.098,0.148,1481.755,0.934,0.234,938.297,0.148,1482.395
589,0.272,806.964,0.149,1478.247,0.944,0.278,790.975,0.149,1475.071
590,0.252,870.715,0.148,1480.158,0.926,0.309,710.372,0.149,1477.928
591,0.230,954.072,0.149,1477.928,0.917,0.332,661.572,0.148,1487.856
592,0.257,856.380,0.148,1482.395,1.010,0.249,883.941,0.151,1456.609
593,0.226,971.210,0.150,1467.505,0.963,0.264,831.693,0.148,1483.356
594,0.239,920.066,0.149,1478.565,0.945,0.303,725.151,0.149,1475.388
595,0.217,1012.901,0.146,1499.881,0.930,0.310,708.905,0.150,1460.948
596,0.253,869.722,0.149,1478.565,0.961,0.296,742.159,0.145,1514.436
597,0.254,863.488,0.148,1482.715,0.974,0.255,861.321,0.150,1461.881
598,0.265,830.687,0.146,1503.823,0.942,0.364,604.229,0.154,1426.944
599,0.249,882.691,0.148,1481.755,0.956,0.281,782.056,0.149,1470.963
600,0.243,903.957,0.151,1456.918,0.968,0.251,875.154,0.150,1466.565
601,0.251,876.047,0.146,1504.812,0.936,0.326,673.380,0.151,1459.706
602,0.231,952.748,0.149,1478.883,0.968,0.301,729.465,0.151,1458.465
603,0.218,1006.516,0.148,1489.147,0.939,0.249,883.373,0.149,1473.805
604,0.263,836.455,0.148,1482.075,1.023,0.248,887.598,0.149,1478.883
605,0.243,902.887,0.146,1500.864,1.015,0.330,666.193,0.148,1487.856
606,0.269,816.075,0.146,1503.164,0.965,0.355,618.544,0.148,1485.924
607,0.217,1010.665,0.152,1445.874,0.984,0.408,538.715,0.197,1116.678
608,0.225,977.292,0.150,1464.375,0.918,0.247,889.437,0.148,1480.158
609,0.244,900.873,0.150,1464.375,0.919,0.309,711.550,0.146,1504.152
610,0.256,859.489,0.149,1476.657,0.938,0.233,942.935,0.159,1379.083
611,0.239,919.943,0.151,1457.537,0.925,0.269,818.312,0.150,1468.760
612,0.218,1007.107,0.151,1457.227,0.943,0.225,978.406,0.149,1472.856
613,0.255,862.837,0.150,1464.063,0.992,0.332,661.827,0.149,1476.339
614,0.254,864.793,0.149,1473.172,0.991,0.319,688.022,0.150,1465.625
615,0.218,1010.070,0.149,1473.488,0.947,0.234,938.682,0.150,1460.637
616,0.234,938.938,0.149,1473.172,0.995,0.278,790.975,0.150,1462.504
617,0.253,868.073,0.149,1476.657,0.944,0.227,969.291,0.150,1465.000
618,0.224,979.942,0.148,1483.356,1.038,0.283,775.345,0.147,1490.440
619,0.264,832.096,0.150,1466.251,1.019,0.258,851.178,0.150,1461.570
620,0.280,784.200,0.146,1504.152,1.015,0.349,628.739,0.150,1463.751
621,0.266,826.189,0.150,1468.760,0.920,0.286,768.060,0.149,1471.909
622,0.256,858.200,0.148,1483.677,1.013,0.268,818.995,0.149,1473.805
623,0.252,871.931,0.147,1490.763,0.980,0.290,756.467,0.146,1501.849
624,0.267,824.403,0.148,1481.436,0.990,0.292,753.727,0.150,1460.637
625,0.220,997.017,0.149,1476.339,0.932,0.248,886.681,0.146,1501.193
626,0.272,808.579,0.146,1501.849,1.001,0.242,908.381,0.148,1485.281
627,0.246,892.095,0.148,1481.436,0.911,0.303,725.458,0.147,1490.763
628,0.298,736.744,0.146,1505.141,0.991,0.324,678.034,0.149,1477.928
629,0.281,780.989,0.155,1419.276,0.994,0.272,808.199,0.149,1471.278
630,0.229,958.467,0.148,1481.436,1.009,0.304,722.177,0.150,1465.000
631,0.292,752.323,0.155,1417.517,0.925,0.455,482.669,0.147,1489.793
632,0.215,1021.034,0.150,1466.878,0.978,0.234,937.016,0.148,1485.603
633,0.260,846.561,0.147,1499.553,0.953,0.263,836.047,0.149,1475.071
634,0.278,789.974,0.153,1440.717,1.041,0.262,838.088,0.148,1486.246
635,0.272,808.199,0.155,1420.744,0.994,0.281,782.502,0.148,1489.469
636,0.273,805.827,0.148,1482.075,0.948,0.339,648.881,0.147,1490.116
637,0.279,787.437,0.146,1504.152,1.016,0.338,650.787,0.146,1504.152
638,0.257,854.249,0.146,1501.849,0.978,0.309,712.066,0.146,1502.178
639,0.264,833.814,0.154,1431.108,0.979,0.429,512.652,0.149,1473.805
640,0.238,924.900,0.149,1476.975,1.014,0.274,802.437,0.147,1494.983
641,0.273,803.940,0.148,1482.075,1.012,0.282,778.068,0.150,1465.000
642,0.266,826.089,0.148,1482.075,0.942,0.294,747.085,0.148,1488.824
643,0.270,815.009,0.148,1485.603,0.986,0.431,509.797,0.151,1459.706
644,0.267,824.304,0.146,1499.881,0.990,0.327,672.918,0.146,1508.448
645,0.239,918.344,0.150,1460.637,0.915,0.257,854.462,0.150,1468.132
646,0.226,971.210,0.148,1484.318,0.986,0.380,577.498,0.148,1489.469
647,0.270,812.598,0.148,1485.281,0.917,0.325,676.631,0.148,1483.036
648,0.258,852.870,0.155,1420.156,0.916,0.269,815.687,0.149,1470.963
649,0.217,1011.409,0.146,1501.849,0.984,0.245,895.352,0.149,1472.856
650,0.294,748.224,0.146,1503.494,0.985,0.324,677.968,0.146,1508.117
651,0.269,815.590,0.148,1482.395,0.973,0.289,759.564,0.145,1512.102
652,0.237,926.647,0.150,1461.881,0.982,0.245,895.235,0.148,1480.158
653,0.250,877.166,0.150,1460.948,0.936,0.497,442.255,0.150,1466.878
654,0.259,847.083,0.148,1483.356,1.009,0.301,729.853,0.147,1494.332
655,0.216,1016.650,0.148,1480.797,0.940,0.220,1000.358,0.148,1480.478
