frame_id,elapsed_page_h2d_ms,bw_page_h2d_MBps,elapsed_pin_h2d_ms,bw_pin_h2d_MBps,elapsed_kernels_ms,elapsed_page_d2h_ms,bw_page_d2h_MBps,elapsed_pin_d2h_ms,bw_pin_d2h_MBps
2972,N/A,N/A,0.268,819.875,0.925,N/A,N/A,0.193,1137.584
2973,N/A,N/A,0.268,819.777,0.989,N/A,N/A,0.156,1407.349
2974,N/A,N/A,0.233,941.255,0.919,N/A,N/A,0.190,1154.220
2975,N/A,N/A,0.268,821.150,0.987,N/A,N/A,0.158,1391.379
2976,N/A,N/A,0.267,821.936,0.968,N/A,N/A,0.181,1216.594
2977,N/A,N/A,0.255,860.782,0.964,N/A,N/A,0.158,1391.943
2978,N/A,N/A,0.268,820.365,0.920,N/A,N/A,0.173,1272.273
2979,N/A,N/A,0.272,808.103,0.994,N/A,N/A,0.171,1288.024
2980,N/A,N/A,0.242,909.344,0.991,N/A,N/A,0.156,1408.793
2981,N/A,N/A,0.260,844.375,0.987,N/A,N/A,0.158,1393.921
2982,N/A,N/A,0.268,821.052,0.918,N/A,N/A,0.158,1391.379
2983,N/A,N/A,0.234,937.144,0.953,N/A,N/A,0.167,1316.927
2984,N/A,N/A,0.236,930.792,0.987,N/A,N/A,0.157,1398.179
2985,N/A,N/A,0.272,807.533,0.925,N/A,N/A,0.216,1015.447
2986,N/A,N/A,0.231,949.192,0.952,N/A,N/A,0.156,1404.470
2987,N/A,N/A,0.217,1011.558,0.941,N/A,N/A,0.183,1197.916
2988,N/A,N/A,0.219,1005.337,0.928,N/A,N/A,0.224,981.062
2989,N/A,N/A,0.239,918.098,0.956,N/A,N/A,0.276,795.189
2990,N/A,N/A,0.249,881.558,0.950,N/A,N/A,0.194,1133.640
2991,N/A,N/A,0.261,843.441,0.925,N/A,N/A,0.159,1380.192
2992,N/A,N/A,0.268,818.702,0.988,N/A,N/A,0.213,1029.917
2993,N/A,N/A,0.232,945.793,0.966,N/A,N/A,0.189,1162.821
2994,N/A,N/A,0.256,859.596,0.926,N/A,N/A,0.173,1269.685
2995,N/A,N/A,0.240,914.796,0.915,N/A,N/A,0.188,1167.764
2996,N/A,N/A,0.228,963.037,0.988,N/A,N/A,0.222,988.690
2997,N/A,N/A,0.242,909.103,0.956,N/A,N/A,0.161,1368.638
2998,N/A,N/A,0.249,881.898,0.924,N/A,N/A,0.161,1368.638
2999,N/A,N/A,0.277,791.887,0.924,N/A,N/A,0.235,936.377
3000,N/A,N/A,0.263,835.132,0.919,N/A,N/A,0.186,1182.648
3001,N/A,N/A,0.244,900.047,0.988,N/A,N/A,0.195,1127.312
3002,N/A,N/A,0.213,1031.619,0.994,N/A,N/A,0.224,978.825
3003,N/A,N/A,0.223,983.592,0.906,N/A,N/A,0.219,1005.485
3004,N/A,N/A,0.261,842.924,0.957,N/A,N/A,0.267,821.445
3005,N/A,N/A,0.230,954.204,0.956,N/A,N/A,0.191,1149.967
3006,N/A,N/A,0.262,839.523,1.019,N/A,N/A,0.156,1411.689
3007,N/A,N/A,0.234,940.095,0.932,N/A,N/A,0.204,1075.404
3008,N/A,N/A,0.251,875.265,0.909,N/A,N/A,0.225,975.487
3009,N/A,N/A,0.254,866.648,0.948,N/A,N/A,0.159,1384.087
3010,N/A,N/A,0.231,952.880,0.914,N/A,N/A,0.193,1139.471
3011,N/A,N/A,0.258,850.651,0.927,N/A,N/A,0.160,1370.003
3012,N/A,N/A,0.228,965.746,0.937,N/A,N/A,0.156,1408.504
3013,N/A,N/A,0.224,982.185,0.932,N/A,N/A,0.168,1310.893
3014,N/A,N/A,0.219,1002.256,1.018,N/A,N/A,0.184,1195.830
3015,N/A,N/A,0.256,857.771,0.953,N/A,N/A,0.187,1177.780
3016,N/A,N/A,0.255,862.945,0.921,N/A,N/A,0.193,1138.149
3017,N/A,N/A,0.271,810.584,0.925,N/A,N/A,0.195,1126.202
3018,N/A,N/A,0.223,985.851,0.913,N/A,N/A,0.181,1214.227
3019,N/A,N/A,0.236,932.562,0.963,N/A,N/A,0.193,1139.471
3020,N/A,N/A,0.241,912.243,0.929,N/A,N/A,0.217,1012.453
3021,N/A,N/A,0.249,882.578,0.920,N/A,N/A,0.190,1153.832
3022,N/A,N/A,0.251,876.718,0.937,N/A,N/A,0.156,1407.926
3023,N/A,N/A,0.277,792.710,1.022,N/A,N/A,0.158,1388.004
3024,N/A,N/A,0.223,985.427,0.920,N/A,N/A,0.231,950.374
3025,N/A,N/A,0.238,925.024,0.925,N/A,N/A,0.182,1206.334
3026,N/A,N/A,0.241,913.457,0.947,N/A,N/A,0.192,1142.885
3027,N/A,N/A,0.237,927.649,0.951,N/A,N/A,0.169,1303.180
3028,N/A,N/A,0.234,937.272,0.963,N/A,N/A,0.188,1166.178
3029,N/A,N/A,0.283,775.958,0.992,N/A,N/A,0.195,1127.312
3030,N/A,N/A,0.258,850.967,0.919,N/A,N/A,0.158,1393.921
3031,N/A,N/A,0.243,903.957,0.924,N/A,N/A,0.159,1384.924
3032,N/A,N/A,0.268,818.897,0.953,N/A,N/A,0.188,1170.552
3033,N/A,N/A,0.252,872.485,0.954,N/A,N/A,0.190,1154.802
3034,N/A,N/A,0.232,949.061,0.950,N/A,N/A,0.193,1138.716
3035,N/A,N/A,0.230,954.602,1.000,N/A,N/A,0.193,1139.471
3036,N/A,N/A,0.261,842.200,1.021,N/A,N/A,0.209,1053.622
3037,N/A,N/A,0.227,969.564,0.910,N/A,N/A,0.185,1185.711
3038,N/A,N/A,0.232,947.228,1.078,N/A,N/A,0.243,905.506
3039,N/A,N/A,0.271,811.830,1.025,N/A,N/A,0.191,1147.469
3040,N/A,N/A,0.251,876.159,0.979,N/A,N/A,0.191,1148.621
3041,N/A,N/A,0.227,968.744,0.939,N/A,N/A,0.182,1208.883
3042,N/A,N/A,0.220,999.339,0.912,N/A,N/A,0.270,814.043
3043,N/A,N/A,0.254,865.993,0.986,N/A,N/A,0.274,801.781
3044,N/A,N/A,0.302,727.071,0.918,N/A,N/A,0.253,869.612
3045,N/A,N/A,0.273,804.883,0.996,N/A,N/A,0.185,1190.440
3046,N/A,N/A,0.255,860.135,0.925,N/A,N/A,0.213,1031.154
3047,N/A,N/A,0.269,817.046,0.971,N/A,N/A,0.189,1164.595
3048,N/A,N/A,0.258,853.294,0.920,N/A,N/A,0.159,1380.192
3049,N/A,N/A,0.275,800.379,1.016,N/A,N/A,0.157,1398.179
3050,N/A,N/A,0.274,801.313,1.018,N/A,N/A,0.211,1041.951
3051,N/A,N/A,0.221,993.411,0.974,N/A,N/A,0.191,1149.967
3052,N/A,N/A,0.259,849.178,0.991,N/A,N/A,0.183,1200.219
3053,N/A,N/A,0.236,929.532,0.952,N/A,N/A,0.191,1151.896
3054,N/A,N/A,0.227,967.651,0.920,N/A,N/A,0.186,1178.791
3055,N/A,N/A,0.252,871.267,0.983,N/A,N/A,0.193,1135.702
3056,N/A,N/A,0.254,866.539,0.925,N/A,N/A,0.157,1395.905
3057,N/A,N/A,0.222,990.259,0.929,N/A,N/A,0.176,1246.181
3058,N/A,N/A,0.269,817.630,0.974,N/A,N/A,0.157,1395.337
3059,N/A,N/A,0.232,946.184,0.919,N/A,N/A,0.187,1174.154
3060,N/A,N/A,0.235,933.069,0.910,N/A,N/A,0.157,1397.894
3061,N/A,N/A,0.234,937.912,0.959,N/A,N/A,0.190,1158.895
3062,N/A,N/A,0.230,956.597,0.910,N/A,N/A,0.220,998.757
3063,N/A,N/A,0.259,848.025,1.045,N/A,N/A,0.163,1346.100
3064,N/A,N/A,0.256,859.704,0.919,N/A,N/A,0.199,1104.642
3065,N/A,N/A,0.218,1006.959,1.018,N/A,N/A,0.226,972.861
3066,N/A,N/A,0.230,953.277,0.956,N/A,N/A,0.193,1139.661
3067,N/A,N/A,0.282,780.545,0.998,N/A,N/A,0.156,1411.399
3068,N/A,N/A,0.260,843.545,0.928,N/A,N/A,0.214,1027.297
3069,N/A,N/A,0.249,882.011,0.965,N/A,N/A,0.156,1405.045
3070,N/A,N/A,0.252,873.373,0.985,N/A,N/A,0.160,1374.666
3071,N/A,N/A,0.263,835.030,0.966,N/A,N/A,0.203,1084.405
3072,N/A,N/A,0.276,796.203,0.931,N/A,N/A,0.190,1154.026
3073,N/A,N/A,0.256,858.522,0.923,N/A,N/A,0.180,1218.321
3074,N/A,N/A,0.238,924.900,0.942,N/A,N/A,0.256,857.771
3075,N/A,N/A,0.233,943.454,0.920,N/A,N/A,0.231,949.455
3076,N/A,N/A,0.243,903.243,0.929,N/A,N/A,0.156,1404.183
3077,N/A,N/A,0.255,861.862,0.939,N/A,N/A,0.182,1206.546
3078,N/A,N/A,0.229,959.136,0.920,N/A,N/A,0.191,1149.775
3079,N/A,N/A,0.279,786.806,0.927,N/A,N/A,0.184,1192.921
3080,N/A,N/A,0.223,986.701,0.915,N/A,N/A,0.184,1196.455
3081,N/A,N/A,0.231,951.428,0.923,N/A,N/A,0.186,1179.601
3082,N/A,N/A,0.234,938.425,0.928,N/A,N/A,0.185,1185.711
3083,N/A,N/A,0.268,819.582,0.919,N/A,N/A,0.196,1120.688
3084,N/A,N/A,0.242,907.661,0.912,N/A,N/A,0.193,1140.607
3085,N/A,N/A,0.233,941.642,0.956,N/A,N/A,0.193,1136.454
3086,N/A,N/A,0.260,844.998,0.931,N/A,N/A,0.224,981.483
3087,N/A,N/A,0.230,954.602,0.953,N/A,N/A,0.158,1392.508
3088,N/A,N/A,0.232,946.967,0.945,N/A,N/A,0.184,1195.622
3089,N/A,N/A,0.236,932.689,0.916,N/A,N/A,0.185,1188.791
3090,N/A,N/A,0.232,947.882,0.917,N/A,N/A,0.186,1179.195
3091,N/A,N/A,0.261,842.613,0.914,N/A,N/A,0.192,1142.505
3092,N/A,N/A,0.221,992.406,0.905,N/A,N/A,0.192,1144.600
3093,N/A,N/A,0.239,921.054,0.959,N/A,N/A,0.183,1203.796
3094,N/A,N/A,0.229,959.270,0.977,N/A,N/A,0.195,1124.726
3095,N/A,N/A,0.240,915.649,0.964,N/A,N/A,0.168,1310.642
3096,N/A,N/A,0.233,942.159,0.944,N/A,N/A,0.191,1148.237
3097,N/A,N/A,0.271,811.542,0.956,N/A,N/A,0.192,1142.125
3098,N/A,N/A,0.233,944.492,0.920,N/A,N/A,0.158,1393.355
3099,N/A,N/A,0.234,937.784,0.954,N/A,N/A,0.186,1181.224
3100,N/A,N/A,0.233,944.232,0.942,N/A,N/A,0.183,1199.171
3101,N/A,N/A,0.236,931.297,0.930,N/A,N/A,0.183,1201.479
3102,N/A,N/A,0.230,955.399,0.924,N/A,N/A,0.209,1051.525
3103,N/A,N/A,0.242,909.103,0.923,N/A,N/A,0.192,1143.456
3104,N/A,N/A,0.234,937.016,0.955,N/A,N/A,0.158,1388.565
3105,N/A,N/A,0.294,746.760,0.918,N/A,N/A,0.157,1396.756
3106,N/A,N/A,0.237,926.272,0.924,N/A,N/A,0.192,1144.219
3107,N/A,N/A,0.246,891.632,0.924,N/A,N/A,0.228,962.902
3108,N/A,N/A,0.238,923.656,0.925,N/A,N/A,0.185,1190.027
3109,N/A,N/A,0.254,865.011,0.942,N/A,N/A,0.158,1391.943
3110,N/A,N/A,0.269,817.825,0.988,N/A,N/A,0.217,1012.602
3111,N/A,N/A,0.256,857.878,0.942,N/A,N/A,0.181,1214.013
3112,N/A,N/A,0.272,806.395,1.016,N/A,N/A,0.276,796.111
3113,N/A,N/A,0.330,666.193,1.027,N/A,N/A,0.224,979.383
3114,N/A,N/A,0.230,953.277,0.963,N/A,N/A,0.194,1132.518
3115,N/A,N/A,0.261,842.717,0.954,N/A,N/A,0.191,1149.390
3116,N/A,N/A,0.234,939.966,0.907,N/A,N/A,0.159,1378.806
3117,N/A,N/A,0.248,886.910,0.950,N/A,N/A,0.194,1132.518
3118,N/A,N/A,0.279,787.799,0.984,N/A,N/A,0.224,980.922
3119,N/A,N/A,0.266,827.583,0.926,N/A,N/A,0.216,1019.367
3120,N/A,N/A,0.259,848.129,0.905,N/A,N/A,0.269,816.657
3121,N/A,N/A,0.237,928.527,0.958,N/A,N/A,0.197,1115.771
3122,N/A,N/A,0.255,863.054,0.920,N/A,N/A,0.191,1150.160
3123,N/A,N/A,0.237,925.274,0.956,N/A,N/A,0.227,969.564
3124,N/A,N/A,0.236,929.784,0.916,N/A,N/A,0.189,1163.017
3125,N/A,N/A,0.242,908.261,0.957,N/A,N/A,0.189,1160.855
3126,N/A,N/A,0.235,933.703,0.957,N/A,N/A,0.192,1146.703
3127,N/A,N/A,0.230,954.735,0.916,N/A,N/A,0.184,1192.300
3128,N/A,N/A,0.225,975.210,0.923,N/A,N/A,0.189,1161.444
3129,N/A,N/A,0.232,948.930,0.935,N/A,N/A,0.157,1401.317
3130,N/A,N/A,0.242,908.983,0.923,N/A,N/A,0.156,1404.183
3131,N/A,N/A,0.222,990.830,0.915,N/A,N/A,0.217,1014.847
3132,N/A,N/A,0.244,900.047,0.959,N/A,N/A,0.196,1119.592
3133,N/A,N/A,0.243,904.671,0.942,N/A,N/A,0.168,1311.393
3134,N/A,N/A,0.253,867.086,0.923,N/A,N/A,0.160,1374.391
3135,N/A,N/A,0.225,975.626,0.939,N/A,N/A,0.168,1305.410
3136,N/A,N/A,0.224,981.343,0.931,N/A,N/A,0.183,1199.171
3137,N/A,N/A,0.275,800.379,0.990,N/A,N/A,0.158,1391.661
3138,N/A,N/A,0.265,827.782,0.968,N/A,N/A,0.194,1131.771
3139,N/A,N/A,0.260,843.545,0.986,N/A,N/A,0.195,1125.833
3140,N/A,N/A,0.238,923.159,1.002,N/A,N/A,0.157,1398.463
3141,N/A,N/A,0.233,944.752,0.955,N/A,N/A,0.157,1395.621
3142,N/A,N/A,0.280,784.200,0.944,N/A,N/A,0.194,1132.891
3143,N/A,N/A,0.268,821.248,0.992,N/A,N/A,0.220,997.162
3144,N/A,N/A,0.306,717.048,0.954,N/A,N/A,0.211,1042.267
3145,N/A,N/A,0.272,807.913,1.018,N/A,N/A,0.227,966.834
3146,N/A,N/A,0.220,997.451,1.007,N/A,N/A,0.194,1130.467
3147,N/A,N/A,0.257,856.594,0.924,N/A,N/A,0.192,1146.703
3148,N/A,N/A,0.232,945.272,0.964,N/A,N/A,0.196,1119.592
3149,N/A,N/A,0.252,870.383,0.914,N/A,N/A,0.158,1393.073
3150,N/A,N/A,0.303,726.071,1.022,N/A,N/A,0.193,1135.890
3151,N/A,N/A,0.245,895.119,0.973,N/A,N/A,0.157,1401.031
3152,N/A,N/A,0.260,844.063,0.902,N/A,N/A,0.158,1395.054
3153,N/A,N/A,0.225,976.597,0.923,N/A,N/A,0.189,1162.821
3154,N/A,N/A,0.295,745.624,0.986,N/A,N/A,0.196,1119.592
3155,N/A,N/A,0.234,937.272,0.924,N/A,N/A,0.190,1157.723
3156,N/A,N/A,0.252,873.150,0.925,N/A,N/A,0.194,1133.266
3157,N/A,N/A,0.269,815.397,0.980,N/A,N/A,0.195,1126.202
3158,N/A,N/A,0.244,902.175,0.923,N/A,N/A,0.195,1128.794
3159,N/A,N/A,0.273,803.564,0.988,N/A,N/A,0.157,1402.749
3160,N/A,N/A,0.232,946.184,0.902,N/A,N/A,0.187,1174.757
3161,N/A,N/A,0.242,907.061,0.983,N/A,N/A,0.156,1404.183
3162,N/A,N/A,0.250,878.400,1.022,N/A,N/A,0.210,1048.474
3163,N/A,N/A,0.253,866.867,1.018,N/A,N/A,0.237,926.272
3164,N/A,N/A,0.237,928.904,0.956,N/A,N/A,0.185,1187.763
3165,N/A,N/A,0.224,982.888,0.947,N/A,N/A,0.185,1187.968
3166,N/A,N/A,0.232,948.799,0.951,N/A,N/A,0.190,1153.638
3167,N/A,N/A,0.238,923.159,1.000,N/A,N/A,0.183,1198.334
3168,N/A,N/A,0.223,983.733,0.947,N/A,N/A,0.179,1229.226
3169,N/A,N/A,0.249,882.918,0.965,N/A,N/A,0.156,1405.333
3170,N/A,N/A,0.263,834.320,0.989,N/A,N/A,0.202,1090.433
3171,N/A,N/A,0.245,897.107,0.948,N/A,N/A,0.194,1132.891
3172,N/A,N/A,0.251,875.600,0.925,N/A,N/A,0.193,1137.207
3173,N/A,N/A,0.219,1001.671,0.957,N/A,N/A,0.157,1397.041
3174,N/A,N/A,0.238,922.167,1.005,N/A,N/A,0.231,949.980
3175,N/A,N/A,0.236,932.309,0.953,N/A,N/A,0.193,1140.039
3176,N/A,N/A,0.225,975.626,0.917,N/A,N/A,0.192,1143.266
3177,N/A,N/A,0.274,801.688,0.937,N/A,N/A,0.193,1140.607
3178,N/A,N/A,0.255,862.295,0.978,N/A,N/A,0.193,1138.527
3179,N/A,N/A,0.272,808.103,0.990,N/A,N/A,0.222,988.975
3180,N/A,N/A,0.241,913.457,0.988,N/A,N/A,0.194,1134.201
3181,N/A,N/A,0.245,895.702,0.987,N/A,N/A,0.156,1410.529
3182,N/A,N/A,0.256,858.092,0.928,N/A,N/A,0.233,941.771
3183,N/A,N/A,0.278,791.249,0.974,N/A,N/A,0.230,953.277
3184,N/A,N/A,0.272,809.151,0.999,N/A,N/A,0.180,1218.104
3185,N/A,N/A,0.241,910.912,0.952,N/A,N/A,0.193,1140.607
3186,N/A,N/A,0.254,863.814,0.960,N/A,N/A,0.186,1178.993
3187,N/A,N/A,0.233,943.583,0.949,N/A,N/A,0.192,1145.364
3188,N/A,N/A,0.219,1002.256,1.015,N/A,N/A,0.220,999.630
3189,N/A,N/A,0.276,796.388,1.003,N/A,N/A,0.156,1407.926
3190,N/A,N/A,0.251,873.928,0.915,N/A,N/A,0.233,942.547
3191,N/A,N/A,0.252,870.383,0.926,N/A,N/A,0.156,1407.349
3192,N/A,N/A,0.235,934.339,0.917,N/A,N/A,0.198,1112.337
3193,N/A,N/A,0.234,939.067,0.950,N/A,N/A,0.159,1385.204
3194,N/A,N/A,0.271,811.350,0.998,N/A,N/A,0.159,1383.808
3195,N/A,N/A,0.225,977.849,0.949,N/A,N/A,0.160,1376.043
3196,N/A,N/A,0.222,989.831,0.921,N/A,N/A,0.199,1106.244
3197,N/A,N/A,0.253,869.281,0.933,N/A,N/A,0.263,834.320
3198,N/A,N/A,0.238,925.024,0.927,N/A,N/A,0.195,1126.387
3199,N/A,N/A,0.241,912.728,0.923,N/A,N/A,0.179,1224.185
3200,N/A,N/A,0.260,844.167,0.926,N/A,N/A,0.177,1239.656
3201,N/A,N/A,0.244,901.110,0.922,N/A,N/A,0.177,1240.328
3202,N/A,N/A,0.242,906.822,0.922,N/A,N/A,0.178,1237.645
3203,N/A,N/A,0.256,857.664,0.920,N/A,N/A,0.158,1386.882
3204,N/A,N/A,0.270,812.598,0.932,N/A,N/A,0.173,1267.107
3205,N/A,N/A,0.239,917.607,0.925,N/A,N/A,0.175,1252.546
3206,N/A,N/A,0.246,895.002,0.918,N/A,N/A,0.183,1202.531
3207,N/A,N/A,0.250,878.400,0.924,N/A,N/A,0.224,980.502
3208,N/A,N/A,0.240,916.872,0.915,N/A,N/A,0.159,1379.083
3209,N/A,N/A,0.243,904.671,0.993,N/A,N/A,0.158,1389.971
3210,N/A,N/A,0.306,718.925,0.924,N/A,N/A,0.158,1388.846
3211,N/A,N/A,0.241,910.670,0.923,N/A,N/A,0.196,1123.071
3212,N/A,N/A,0.291,754.473,0.925,N/A,N/A,0.154,1426.944
3213,N/A,N/A,0.232,948.013,0.927,N/A,N/A,0.181,1215.302
3214,N/A,N/A,0.245,896.872,0.922,N/A,N/A,0.159,1379.637
3215,N/A,N/A,0.263,835.335,0.934,N/A,N/A,0.160,1374.391
3216,N/A,N/A,0.244,901.701,0.953,N/A,N/A,0.205,1074.226
3217,N/A,N/A,0.237,927.523,0.936,N/A,N/A,0.192,1141.745
3218,N/A,N/A,0.239,918.098,0.925,N/A,N/A,0.239,917.730
3219,N/A,N/A,0.240,914.187,0.924,N/A,N/A,0.199,1106.422
3220,N/A,N/A,0.274,803.094,0.916,N/A,N/A,0.195,1127.867
3221,N/A,N/A,0.275,799.168,1.010,N/A,N/A,0.157,1401.317
3222,N/A,N/A,0.235,936.761,0.924,N/A,N/A,0.155,1415.472
3223,N/A,N/A,0.241,912.243,0.915,N/A,N/A,0.195,1125.648
3224,N/A,N/A,0.226,970.387,0.984,N/A,N/A,0.184,1194.789
3225,N/A,N/A,0.232,948.536,0.922,N/A,N/A,0.157,1403.322
3226,N/A,N/A,0.276,795.650,0.932,N/A,N/A,0.157,1395.337
3227,N/A,N/A,0.210,1044.328,1.052,N/A,N/A,0.174,1265.706
3228,N/A,N/A,0.252,872.152,0.928,N/A,N/A,0.158,1392.225
3229,N/A,N/A,0.298,736.981,0.928,N/A,N/A,0.159,1379.360
3230,N/A,N/A,0.264,832.701,0.927,N/A,N/A,0.179,1225.496
3231,N/A,N/A,0.255,862.837,0.971,N/A,N/A,0.160,1370.823
3232,N/A,N/A,0.274,802.531,0.938,N/A,N/A,0.158,1388.565
3233,N/A,N/A,0.269,816.852,0.918,N/A,N/A,0.182,1207.183
3234,N/A,N/A,0.236,930.414,0.918,N/A,N/A,0.158,1393.638
3235,N/A,N/A,0.222,988.548,0.920,N/A,N/A,0.183,1198.753
3236,N/A,N/A,0.226,971.347,0.912,N/A,N/A,0.158,1389.689
3237,N/A,N/A,0.231,951.560,0.950,N/A,N/A,0.161,1362.662
3238,N/A,N/A,0.252,871.488,0.938,N/A,N/A,0.160,1372.193
3239,N/A,N/A,0.233,944.362,0.922,N/A,N/A,0.165,1331.741
3240,N/A,N/A,0.250,877.166,0.924,N/A,N/A,0.184,1193.958
3241,N/A,N/A,0.235,936.505,0.922,N/A,N/A,0.160,1373.291
3242,N/A,N/A,0.232,948.930,0.934,N/A,N/A,0.194,1133.640
3243,N/A,N/A,0.246,891.516,0.927,N/A,N/A,0.202,1088.014
3244,N/A,N/A,0.223,985.851,0.920,N/A,N/A,0.190,1158.114
3245,N/A,N/A,0.224,981.483,0.924,N/A,N/A,0.158,1388.285
3246,N/A,N/A,0.225,976.181,0.961,N/A,N/A,0.157,1395.621
3247,N/A,N/A,0.227,968.197,0.921,N/A,N/A,0.180,1220.703
3248,N/A,N/A,0.215,1020.579,0.917,N/A,N/A,0.190,1155.191
3249,N/A,N/A,0.235,934.848,0.926,N/A,N/A,0.159,1378.529
3250,N/A,N/A,0.223,987.411,0.926,N/A,N/A,0.162,1355.935
3251,N/A,N/A,0.237,929.029,1.021,N/A,N/A,0.240,913.700
3252,N/A,N/A,0.223,986.276,0.922,N/A,N/A,0.177,1244.825
3253,N/A,N/A,0.239,917.607,0.925,N/A,N/A,0.157,1396.473
3254,N/A,N/A,0.234,940.868,0.941,N/A,N/A,0.195,1126.387
3255,N/A,N/A,0.239,919.943,0.929,N/A,N/A,0.162,1355.400
3256,N/A,N/A,0.265,830.285,0.915,N/A,N/A,0.179,1230.327
3257,N/A,N/A,0.246,892.211,0.916,N/A,N/A,0.192,1145.746
3258,N/A,N/A,0.272,807.438,0.929,N/A,N/A,0.160,1374.391
3259,N/A,N/A,0.236,932.309,0.934,N/A,N/A,0.160,1376.319
3260,N/A,N/A,0.236,930.919,0.990,N/A,N/A,0.228,962.362
3261,N/A,N/A,0.240,914.430,0.922,N/A,N/A,0.196,1121.237
3262,N/A,N/A,0.228,964.661,0.926,N/A,N/A,0.157,1396.188
3263,N/A,N/A,0.237,925.398,0.929,N/A,N/A,0.157,1398.463
3264,N/A,N/A,0.273,804.223,0.915,N/A,N/A,0.156,1409.082
3265,N/A,N/A,0.238,924.277,0.922,N/A,N/A,0.160,1371.919
3266,N/A,N/A,0.221,994.994,0.922,N/A,N/A,0.160,1376.871
3267,N/A,N/A,0.274,802.625,0.931,N/A,N/A,0.159,1379.360
3268,N/A,N/A,0.251,874.708,0.921,N/A,N/A,0.172,1275.582
3269,N/A,N/A,0.244,899.693,0.935,N/A,N/A,0.194,1134.576
3270,N/A,N/A,0.224,981.062,0.917,N/A,N/A,0.159,1382.693
3271,N/A,N/A,0.227,969.427,0.979,N/A,N/A,0.162,1357.275
3272,N/A,N/A,0.222,990.688,0.913,N/A,N/A,0.159,1384.087
3273,N/A,N/A,0.220,997.741,0.916,N/A,N/A,0.180,1219.836
3274,N/A,N/A,0.260,846.039,0.923,N/A,N/A,0.159,1379.915
3275,N/A,N/A,0.223,983.310,1.028,N/A,N/A,0.160,1371.645
3276,N/A,N/A,0.274,800.846,0.933,N/A,N/A,0.183,1201.269
3277,N/A,N/A,0.236,930.288,0.928,N/A,N/A,0.182,1209.096
3278,N/A,N/A,0.221,992.693,0.924,N/A,N/A,0.238,922.911
3279,N/A,N/A,0.234,938.169,0.924,N/A,N/A,0.158,1386.322
3280,N/A,N/A,0.229,961.419,0.941,N/A,N/A,0.181,1213.583
3281,N/A,N/A,0.238,921.919,0.927,N/A,N/A,0.187,1172.751
3282,N/A,N/A,0.243,904.076,0.918,N/A,N/A,0.156,1405.620
3283,N/A,N/A,0.278,791.705,0.924,N/A,N/A,0.184,1193.336
3284,N/A,N/A,0.257,856.487,0.943,N/A,N/A,0.159,1381.303
3285,N/A,N/A,0.228,962.902,0.933,N/A,N/A,0.177,1244.825
3286,N/A,N/A,0.244,899.575,0.922,N/A,N/A,0.161,1363.745
3287,N/A,N/A,0.238,923.283,0.931,N/A,N/A,0.160,1375.767
3288,N/A,N/A,0.223,984.297,0.910,N/A,N/A,0.159,1382.693
3289,N/A,N/A,0.270,815.009,0.929,N/A,N/A,0.161,1368.092
3290,N/A,N/A,0.260,843.960,0.924,N/A,N/A,0.159,1382.972
3291,N/A,N/A,0.253,866.977,0.926,N/A,N/A,0.180,1218.321
3292,N/A,N/A,0.250,878.288,0.924,N/A,N/A,0.159,1385.204
3293,N/A,N/A,0.285,771.599,1.000,N/A,N/A,0.169,1300.958
3294,N/A,N/A,0.244,900.873,0.918,N/A,N/A,0.200,1100.923
3295,N/A,N/A,0.276,795.189,0.925,N/A,N/A,0.162,1359.156
3296,N/A,N/A,0.281,783.037,0.923,N/A,N/A,0.158,1391.379
3297,N/A,N/A,0.241,912.728,0.921,N/A,N/A,0.182,1209.948
3298,N/A,N/A,0.225,977.988,0.920,N/A,N/A,0.235,933.069
3299,N/A,N/A,0.230,956.864,0.930,N/A,N/A,0.161,1362.392
3300,N/A,N/A,0.243,903.006,0.937,N/A,N/A,0.160,1372.467
3301,N/A,N/A,0.237,928.025,0.927,N/A,N/A,0.161,1366.187
3302,N/A,N/A,0.287,764.979,0.931,N/A,N/A,0.163,1348.744
3303,N/A,N/A,0.278,790.793,0.928,N/A,N/A,0.159,1384.645
3304,N/A,N/A,0.225,978.406,0.933,N/A,N/A,0.157,1398.463
3305,N/A,N/A,0.285,771.945,0.923,N/A,N/A,0.166,1321.743
3306,N/A,N/A,0.225,975.765,0.935,N/A,N/A,0.282,780.279
3307,N/A,N/A,0.277,794.453,0.916,N/A,N/A,0.178,1232.536
3308,N/A,N/A,0.221,992.406,0.925,N/A,N/A,0.159,1384.924
3309,N/A,N/A,0.225,978.406,0.921,N/A,N/A,0.179,1226.810
3310,N/A,N/A,0.230,953.277,0.922,N/A,N/A,0.183,1201.479
3311,N/A,N/A,0.249,884.055,0.919,N/A,N/A,0.158,1386.602
3312,N/A,N/A,0.268,819.386,0.922,N/A,N/A,0.189,1164.003
3313,N/A,N/A,0.226,971.760,1.020,N/A,N/A,0.253,868.952
3314,N/A,N/A,0.222,991.832,0.909,N/A,N/A,0.160,1373.016
3315,N/A,N/A,0.243,905.626,0.929,N/A,N/A,0.177,1244.825
3316,N/A,N/A,0.221,996.005,1.045,N/A,N/A,0.197,1117.042
3317,N/A,N/A,0.224,980.082,0.923,N/A,N/A,0.157,1403.035
3318,N/A,N/A,0.239,919.081,0.919,N/A,N/A,0.194,1135.139
